Timestamp,Indoor_Tind_avg,Indoor_Twall_avg,Weather_Tamb,Weather_RH,Weather_Irr,Weather_WindVel,HP_Pel,HP_DHWon,HP_SCon,HP_DHWtank_Temp,HP_FreqCompr,HP_Tsup,HP_Tret,Price
2016-07-08 00:00:00,24.39,25.5,24.11,77.31,0.0,0.89,0.098746667,0.0,0.0,42.0,0.0,35.495,24.47333333,60.76
2016-07-08 00:01:00,24.41,25.5,24.11,77.36,0.0,0.9,0.097521667,0.0,0.0,43.33333333,0.0,35.34,24.48333333,60.76
2016-07-08 00:02:00,24.42,25.51,24.11,77.41,0.0,0.91,0.097665,0.0,0.0,44.0,0.0,35.43166667,24.47666667,60.76
2016-07-08 00:03:00,24.44,25.51,24.11,77.46,0.0,0.91,0.097501667,0.0,0.0,44.0,0.0,36.63333333,24.43,60.76
2016-07-08 00:04:00,24.46,25.51,24.11,77.51,0.0,0.91,0.096521667,0.0,0.0,42.0,0.0,36.45166667,24.43166667,60.76
2016-07-08 00:05:00,24.47333333,25.52,24.11,77.565,0.0,0.918333333,0.096828333,0.0,0.0,42.0,0.0,36.31833333,24.40333333,60.76
2016-07-08 00:06:00,24.49166667,25.52,24.11,77.59166667,0.0,0.905,0.096921667,0.0,0.0,42.0,0.0,36.31833333,24.45166667,60.76
2016-07-08 00:07:00,24.50333333,25.52166667,24.10833333,77.60166667,0.0,0.875,0.09798,0.0,0.0,42.33333333,0.0,37.52,24.50666667,60.76
2016-07-08 00:08:00,24.52333333,25.53,24.1,77.61166667,0.0,0.845,0.096683333,0.0,0.0,44.0,0.0,37.545,24.49333333,60.76
2016-07-08 00:09:00,24.54166667,25.53166667,24.09833333,77.62166667,0.0,0.815,0.09648,0.0,0.0,42.33333333,0.0,37.43333333,24.50833333,60.76
2016-07-08 00:10:00,24.55166667,25.54,24.09,77.63,0.0,0.788333333,0.096438333,0.0,0.0,42.0,0.0,37.45666667,24.59166667,60.76
2016-07-08 00:11:00,24.56333333,25.54,24.08833333,77.62833333,0.0,0.778333333,0.095978333,0.0,0.0,42.0,0.0,37.99,24.65166667,60.76
2016-07-08 00:12:00,24.58166667,25.54,24.07833333,77.61833333,0.0,0.77,0.095146667,0.0,0.0,42.0,0.0,38.37333333,24.635,60.76
2016-07-08 00:13:00,24.59333333,25.54166667,24.07,77.60833333,0.0,0.768333333,0.095738333,0.0,0.0,43.66666667,0.0,38.235,24.65666667,60.76
2016-07-08 00:14:00,24.61166667,25.55,24.06833333,77.59833333,0.0,0.758333333,0.09608,0.0,0.0,43.83333333,0.0,38.14416667,24.70333333,60.76
2016-07-08 00:15:00,24.62333333,25.55,24.06,77.58666667,0.0,0.75,0.631731667,0.833333333,0.0,42.0,11.0,36.305,23.69333333,60.76
2016-07-08 00:16:00,24.63666667,25.55333333,24.05666667,77.57666667,0.0,0.75,1.595383333,1.0,0.0,42.0,28.66666667,35.29333333,22.98666667,60.76
2016-07-08 00:17:00,24.65333333,25.56,24.05,77.56666667,0.0,0.75,1.645638333,1.0,0.0,42.0,29.5,35.37833333,23.18333333,60.76
2016-07-08 00:18:00,24.66333333,25.56,24.05,77.55666667,0.0,0.75,2.15902,1.0,0.0,42.0,34.16666667,35.44166667,23.26,60.76
2016-07-08 00:19:00,24.67333333,25.56333333,24.04666667,77.54666667,0.0,0.75,2.544976667,1.0,0.0,42.83333333,40.0,35.46666667,23.32333333,60.76
2016-07-08 00:20:00,24.68666667,25.57,24.04,77.54,0.0,0.75,2.611266667,1.0,0.0,43.83333333,40.0,35.46,23.35833333,60.76
2016-07-08 00:21:00,24.70333333,25.57,24.03666667,77.54,0.0,0.746666667,2.65789,1.0,0.0,45.0,40.0,35.45666667,23.37666667,60.76
2016-07-08 00:22:00,24.71333333,25.57,24.03,77.54,0.0,0.736666667,2.701991667,1.0,0.0,47.0,40.0,35.43166667,23.40833333,60.76
2016-07-08 00:23:00,24.72333333,25.57333333,24.03,77.54333333,0.0,0.726666667,2.745136667,1.0,0.0,48.16666667,40.0,35.34833333,23.43666667,60.76
2016-07-08 00:24:00,24.73333333,25.58,24.02666667,77.55,0.0,0.716666667,2.790825,1.0,0.0,49.0,40.0,35.26,23.43833333,60.76
2016-07-08 00:25:00,24.745,25.58,24.02,77.565,0.0,0.715,2.839743333,1.0,0.0,49.0,40.0,35.185,23.52333333,60.76
2016-07-08 00:26:00,24.76,25.58,24.02,77.61,0.0,0.72,2.881961667,1.0,0.0,49.66666667,40.0,35.17333333,23.57666667,60.76
2016-07-08 00:27:00,24.775,25.585,24.02,77.665,0.0,0.725,1.489223333,0.333333333,0.0,50.66666667,6.666666667,35.05333333,23.56833333,60.76
2016-07-08 00:28:00,24.785,25.59,24.025,77.72,0.0,0.74,0.0925,0.0,0.0,51.66666667,0.0,34.99,23.645,60.76
2016-07-08 00:29:00,24.795,25.59,24.03,77.78,0.0,0.755,0.093801667,0.0,0.0,52.0,0.0,34.91666667,23.72166667,60.76
2016-07-08 00:30:00,24.805,25.59,24.03,77.86,0.0,0.76,0.096083333,0.0,0.0,52.0,0.0,34.85666667,23.79833333,60.76
2016-07-08 00:31:00,24.815,25.59,24.03,77.975,0.0,0.76,0.095973333,0.0,0.0,52.0,0.0,34.77166667,23.81,60.76
2016-07-08 00:32:00,24.825,25.595,24.025,78.105,0.0,0.765,0.095745,0.0,0.0,51.33333333,0.0,34.68666667,23.86166667,60.76
2016-07-08 00:33:00,24.835,25.6,24.02,78.235,0.0,0.77,0.095806667,0.0,0.0,50.0,0.0,34.69,23.86,60.76
2016-07-08 00:34:00,24.845,25.6,24.015,78.365,0.0,0.77,0.095666667,0.0,0.0,50.0,0.0,34.55333333,23.9125,60.76
2016-07-08 00:35:00,24.85666667,25.6,24.01,78.50333333,0.0,0.776666667,0.09718,0.0,0.0,50.33333333,0.0,34.495,23.955,60.76
2016-07-08 00:36:00,24.86,25.6,24.00333333,78.61333333,0.0,0.8,0.096208333,0.0,0.0,51.0,0.0,34.42833333,23.97,60.76
2016-07-08 00:37:00,24.86666667,25.60666667,23.99333333,78.72333333,0.0,0.83,0.096005,0.0,0.0,50.0,0.0,34.38666667,24.03666667,60.76
2016-07-08 00:38:00,24.87666667,25.61,23.97666667,78.83333333,0.0,0.86,0.095528333,0.0,0.0,50.0,0.0,34.285,24.05833333,60.76
2016-07-08 00:39:00,24.88666667,25.61,23.96333333,78.94333333,0.0,0.89,0.095928333,0.0,0.0,50.0,0.0,34.24,24.07833333,60.76
2016-07-08 00:40:00,24.89666667,25.61,23.96,79.04,0.0,0.893333333,0.094536667,0.0,0.0,51.33333333,0.0,34.225,24.125,60.76
2016-07-08 00:41:00,24.90666667,25.61,23.95333333,79.12333333,0.0,0.876666667,0.09497,0.0,0.0,50.0,0.0,34.17666667,24.145,60.76
2016-07-08 00:42:00,24.91666667,25.61,23.94333333,79.20333333,0.0,0.85,0.094736667,0.0,0.0,50.0,0.0,34.09,24.20333333,60.76
2016-07-08 00:43:00,24.92,25.61666667,23.93333333,79.29,0.0,0.813333333,0.094298333,0.0,0.0,50.0,0.0,34.03666667,24.21833333,60.76
2016-07-08 00:44:00,24.92666667,25.62,23.92333333,79.37333333,0.0,0.78,0.09536,0.0,0.0,50.0,0.0,33.96583333,24.23416667,60.76
2016-07-08 00:45:00,24.93833333,25.62,23.92,79.45,0.0,0.77,0.09551,0.0,0.0,52.0,0.0,33.97666667,24.21166667,60.76
2016-07-08 00:46:00,24.94833333,25.62,23.90333333,79.50166667,0.0,0.778333333,0.095448333,0.0,0.0,52.0,0.0,33.86333333,24.19333333,60.76
2016-07-08 00:47:00,24.95,25.62,23.89166667,79.55166667,0.0,0.788333333,0.096453333,0.0,0.0,51.0,0.0,33.90333333,24.245,60.76
2016-07-08 00:48:00,24.95833333,25.62,23.87333333,79.60166667,0.0,0.798333333,0.09635,0.0,0.0,50.0,0.0,33.885,24.25166667,60.76
2016-07-08 00:49:00,24.96833333,25.62833333,23.86166667,79.65166667,0.0,0.808333333,0.096926667,0.0,0.0,50.0,0.0,33.87666667,24.17,60.76
2016-07-08 00:50:00,24.97833333,25.63,23.86,79.685,0.0,0.81,0.096515,0.0,0.0,50.0,0.0,33.81833333,23.76833333,60.76
2016-07-08 00:51:00,24.98,25.63,23.86,79.70666667,0.0,0.818333333,0.097675,0.0,0.0,50.0,0.0,33.735,23.89166667,60.76
2016-07-08 00:52:00,24.98833333,25.63,23.85166667,79.72666667,0.0,0.82,0.097656667,0.0,0.0,50.33333333,0.0,33.575,23.94,60.76
2016-07-08 00:53:00,24.99833333,25.63,23.85,79.755,0.0,0.828333333,0.09704,0.0,0.0,51.0,0.0,33.51,23.93666667,60.76
2016-07-08 00:54:00,25.0,25.63,23.85,79.77666667,0.0,0.838333333,0.097025833,0.0,0.0,50.0,0.0,33.59666667,23.305,60.76
2016-07-08 00:55:00,25.01,25.63,23.85,79.79,0.0,0.83,0.09657,0.0,0.0,50.0,0.0,33.56,23.19333333,60.76
2016-07-08 00:56:00,25.02,25.63,23.84,79.8,0.0,0.81,0.095478333,0.0,0.0,50.0,0.0,33.53833333,23.315,60.76
2016-07-08 00:57:00,25.02,25.64,23.84,79.8,0.0,0.79,0.094548333,0.0,0.0,50.0,0.0,33.625,23.36833333,60.76
2016-07-08 00:58:00,25.03,25.64,23.84,79.81,0.0,0.77,0.094586667,0.0,0.0,50.0,0.0,33.87,22.97166667,60.76
2016-07-08 00:59:00,25.03,25.56,23.83,79.82,0.0,0.75,0.096603333,0.0,0.0,50.0,0.0,33.89,22.58833333,60.76
2016-07-08 01:00:00,25.04,25.56,23.83,79.82,0.0,0.73,0.095566667,0.0,0.0,51.33333333,0.0,33.825,22.76,58.1
2016-07-08 01:01:00,25.05,25.57,23.82,79.83,0.0,0.72,0.095953333,0.0,0.0,50.0,0.0,33.77,22.80333333,58.1
2016-07-08 01:02:00,25.05,25.57,23.82,79.83,0.0,0.7,0.097098333,0.0,0.0,50.0,0.0,34.07333333,22.67833333,58.1
2016-07-08 01:03:00,25.06,25.57,23.82,79.83,0.0,0.69,0.097761667,0.0,0.0,50.0,0.0,34.56166667,22.26833333,58.1
2016-07-08 01:04:00,25.06166667,25.57,23.81,79.84,0.0,0.678333333,0.096524167,0.0,0.0,50.0,0.0,34.47083333,22.38,58.1
2016-07-08 01:05:00,25.07,25.57,23.81,79.84,0.0,0.671666667,0.097456667,0.0,0.0,50.33333333,0.0,34.445,22.49333333,58.1
2016-07-08 01:06:00,25.07166667,25.57,23.80833333,79.84,0.0,0.68,0.097675,0.0,0.0,52.0,0.0,34.57166667,22.49166667,58.1
2016-07-08 01:07:00,25.08,25.57,23.8,79.84,0.0,0.681666667,0.09765,0.0,0.0,50.0,0.0,35.17666667,22.15333333,58.1
2016-07-08 01:08:00,25.08,25.57,23.8,79.84,0.0,0.691666667,0.097351667,0.0,0.0,50.0,0.0,34.95166667,22.18666667,58.1
2016-07-08 01:09:00,25.08166667,25.57,23.8,79.84,0.0,0.698333333,0.097051667,0.0,0.0,50.0,0.0,34.91333333,22.28,58.1
2016-07-08 01:10:00,25.09,25.57,23.8,79.84,0.0,0.685,0.097993333,0.0,0.0,50.0,0.0,34.815,22.35,58.1
2016-07-08 01:11:00,25.09166667,25.57,23.8,79.84,0.0,0.656666667,0.097728333,0.0,0.0,50.0,0.0,35.65166667,22.06333333,58.1
2016-07-08 01:12:00,25.1,25.57166667,23.8,79.84,0.0,0.636666667,0.097486667,0.0,0.0,50.0,0.0,35.64833333,21.97,58.1
2016-07-08 01:13:00,25.1025,25.58,23.8,79.84,0.0,0.6125,0.098545833,0.0,0.0,52.0,0.0,35.53916667,22.09416667,58.1
2016-07-08 01:14:00,25.11,25.58,23.8,79.84,0.0,0.59,0.097531667,0.0,0.0,50.33333333,0.0,35.495,22.20166667,58.1
2016-07-08 01:15:00,25.11333333,25.58,23.8,79.84,0.0,0.596666667,0.098553333,0.0,0.0,50.0,0.0,36.01833333,22.03666667,58.1
2016-07-08 01:16:00,25.12,25.58,23.79666667,79.84,0.0,0.62,0.098828333,0.0,0.0,50.0,0.0,36.13833333,21.91,58.1
2016-07-08 01:17:00,25.12,25.58,23.79,79.84,0.0,0.646666667,0.098273333,0.0,0.0,50.0,0.0,35.92666667,21.955,58.1
2016-07-08 01:18:00,25.12333333,25.58,23.79,79.84,0.0,0.666666667,0.09829,0.0,0.0,50.0,0.0,35.83166667,22.03333333,58.1
2016-07-08 01:19:00,25.13,25.58,23.79,79.84,0.0,0.683333333,0.097716667,0.0,0.0,50.0,0.0,36.07,22.02833333,58.1
2016-07-08 01:20:00,25.13333333,25.58,23.79,79.83666667,0.0,0.686666667,0.098371667,0.0,0.0,51.66666667,0.0,36.39,21.83166667,58.1
2016-07-08 01:21:00,25.14,25.58,23.79333333,79.83,0.0,0.68,0.098355,0.0,0.0,51.0,0.0,36.25,21.88666667,58.1
2016-07-08 01:22:00,25.14,25.58,23.8,79.82666667,0.0,0.676666667,0.097235,0.0,0.0,50.0,0.0,36.1,21.94,58.1
2016-07-08 01:23:00,25.14416667,25.58,23.8,79.81583333,0.0,0.665833333,0.096220833,0.0,0.0,50.0,0.0,36.14166667,22.01,58.1
2016-07-08 01:24:00,25.15,25.58,23.8,79.81,0.0,0.655,0.09636,0.0,0.0,50.0,0.0,36.535,22.00333333,58.1
2016-07-08 01:25:00,25.15,25.58,23.8,79.81,0.0,0.635,0.097325,0.0,0.0,50.0,0.0,36.38833333,21.935,58.1
2016-07-08 01:26:00,25.155,25.58,23.8,79.81,0.0,0.61,0.096565,0.0,0.0,50.66666667,0.0,36.285,21.955,58.1
2016-07-08 01:27:00,25.16,25.585,23.795,79.805,0.0,0.59,0.096086667,0.0,0.0,52.0,0.0,36.18,22.0,58.1
2016-07-08 01:28:00,25.16,25.59,23.79,79.8,0.0,0.565,0.095441667,0.0,0.0,50.0,0.0,36.52333333,22.12666667,58.1
2016-07-08 01:29:00,25.165,25.59,23.79,79.805,0.0,0.55,0.095526667,0.0,0.0,50.0,0.0,36.46166667,22.105,58.1
2016-07-08 01:30:00,25.17,25.59,23.79,79.815,0.0,0.555,0.094765,0.0,0.0,50.0,0.0,36.35333333,22.045,58.1
2016-07-08 01:31:00,25.17,25.59,23.785,79.83,0.0,0.57,0.097198333,0.0,0.0,50.0,0.0,36.24666667,22.095,58.1
2016-07-08 01:32:00,25.175,25.59,23.78,79.845,0.0,0.59,0.096871667,0.0,0.0,50.0,0.0,36.35333333,22.13,58.1
2016-07-08 01:33:00,25.18,25.59,23.78,79.85583333,0.0,0.605833333,0.096373333,0.0,0.0,51.66666667,0.0,36.45666667,22.1225,58.1
2016-07-08 01:34:00,25.18,25.59,23.78,79.87333333,0.0,0.61,0.096583333,0.0,0.0,52.0,0.0,36.34,22.15,58.1
2016-07-08 01:35:00,25.18666667,25.59,23.77333333,79.89333333,0.0,0.603333333,0.096011667,0.0,0.0,50.0,0.0,36.23666667,22.16,58.1
2016-07-08 01:36:00,25.19,25.59,23.77,79.91333333,0.0,0.586666667,0.095241667,0.0,0.0,50.0,0.0,36.25666667,22.21833333,58.1
2016-07-08 01:37:00,25.19,25.59,23.76333333,79.94,0.0,0.566666667,0.096336667,0.0,0.0,50.0,0.0,36.31333333,22.24833333,58.1
2016-07-08 01:38:00,25.19,25.59,23.75333333,79.96333333,0.0,0.553333333,0.097268333,0.0,0.0,50.0,0.0,36.24833333,22.22333333,58.1
2016-07-08 01:39:00,25.19666667,25.59,23.75,79.97666667,0.0,0.543333333,0.09659,0.0,0.0,50.66666667,0.0,36.12666667,22.33166667,58.1
2016-07-08 01:40:00,25.2,25.59,23.74333333,79.98666667,0.0,0.533333333,0.096385,0.0,0.0,52.0,0.0,36.05333333,22.31166667,58.1
2016-07-08 01:41:00,25.2,25.59,23.74,79.99,0.0,0.53,0.096225,0.0,0.0,51.33333333,0.0,36.15833333,22.29666667,58.1
2016-07-08 01:42:00,25.2,25.59,23.74,79.99,0.0,0.53,0.09721,0.0,0.0,50.0,0.0,36.07666667,22.33166667,58.1
2016-07-08 01:43:00,25.2075,25.59,23.7325,79.9975,0.0,0.5225,0.0978075,0.0,0.0,50.0,0.0,35.95583333,22.3725,58.1
2016-07-08 01:44:00,25.21,25.59,23.73,80.0,0.0,0.52,0.097461667,0.0,0.0,50.0,0.0,35.9,22.41833333,58.1
2016-07-08 01:45:00,25.21,25.59,23.72166667,80.0,0.0,0.511666667,0.097501667,0.0,0.0,50.0,0.0,35.89333333,22.43833333,58.1
2016-07-08 01:46:00,25.21833333,25.59,23.72,80.0,0.0,0.501666667,0.097205,0.0,0.0,50.33333333,0.0,35.84666667,22.45833333,58.1
2016-07-08 01:47:00,25.22,25.59,23.72,80.0,0.0,0.491666667,0.097206667,0.0,0.0,52.0,0.0,35.80166667,22.51666667,58.1
2016-07-08 01:48:00,25.22,25.59,23.71166667,80.0,0.0,0.481666667,0.096046667,0.0,0.0,50.33333333,0.0,35.73666667,22.52833333,58.1
2016-07-08 01:49:00,25.22,25.59,23.71,80.0,0.0,0.48,0.097368333,0.0,0.0,50.0,0.0,35.66333333,22.52833333,58.1
2016-07-08 01:50:00,25.22,25.59,23.71,80.0,0.0,0.48,0.097361667,0.0,0.0,50.0,0.0,35.63,22.54166667,58.1
2016-07-08 01:51:00,25.22833333,25.59833333,23.71,80.0,0.0,0.48,0.097625,0.0,0.0,50.0,0.0,35.55666667,22.60333333,58.1
2016-07-08 01:52:00,25.23,25.6,23.71,80.0,0.0,0.488333333,0.097968333,0.0,0.0,50.0,0.0,35.53333333,22.66,58.1
2016-07-08 01:53:00,25.23,25.6,23.70083333,80.0,0.0,0.49,0.098590833,0.0,0.0,50.0,0.0,35.45333333,22.695,58.1
2016-07-08 01:54:00,25.23,25.6,23.7,80.0,0.0,0.48,0.097126667,0.0,0.0,52.0,0.0,35.40166667,22.64666667,58.1
2016-07-08 01:55:00,25.24,25.6,23.69,80.0,0.0,0.47,0.096091667,0.0,0.0,50.66666667,0.0,35.32166667,22.74833333,58.1
2016-07-08 01:56:00,25.24,25.6,23.68,80.0,0.0,0.46,0.09623,0.0,0.0,50.0,0.0,35.27333333,22.77666667,58.1
2016-07-08 01:57:00,25.24,25.6,23.67,80.0,0.0,0.44,0.096295,0.0,0.0,50.0,0.0,35.20666667,22.76,58.1
2016-07-08 01:58:00,25.24,25.56,23.66,80.0,0.0,0.43,0.096855,0.0,0.0,50.0,0.0,35.14,22.71,58.1
2016-07-08 01:59:00,25.24,25.57,23.66,80.01,0.0,0.42,0.096866667,0.0,0.0,50.0,0.0,35.08666667,22.79166667,58.1
2016-07-08 02:00:00,25.25,25.57,23.65,80.03,0.0,0.43,0.096835,0.0,0.0,51.0,0.0,35.02,22.84666667,58.15
2016-07-08 02:01:00,25.25,25.57,23.64,80.05,0.0,0.44,0.096698333,0.0,0.0,52.0,0.0,34.975,22.85833333,58.15
2016-07-08 02:02:00,25.25,25.57,23.62916667,80.07166667,0.0,0.450833333,0.097121667,0.0,0.0,51.33333333,0.0,34.9175,22.8575,58.15
2016-07-08 02:03:00,25.25,25.57,23.62,80.09333333,0.0,0.458333333,0.097958333,0.0,0.0,50.0,0.0,34.83833333,22.88,58.15
2016-07-08 02:04:00,25.25,25.57,23.61666667,80.11333333,0.0,0.448333333,0.097958333,0.0,0.0,50.0,0.0,34.795,22.92166667,58.15
2016-07-08 02:05:00,25.25166667,25.57,23.59833333,80.13333333,0.0,0.438333333,0.09794,0.0,0.0,50.0,0.0,34.73333333,23.01166667,58.15
2016-07-08 02:06:00,25.26,25.57,23.58833333,80.15333333,0.0,0.426666667,0.096876667,0.0,0.0,50.0,0.0,34.715,23.055,58.15
2016-07-08 02:07:00,25.26,25.57,23.57666667,80.17333333,0.0,0.408333333,0.096975,0.0,0.0,50.66666667,0.0,34.65,22.995,58.15
2016-07-08 02:08:00,25.26,25.57,23.56,80.195,0.0,0.4,0.097308333,0.0,0.0,52.0,0.0,34.59166667,23.02833333,58.15
2016-07-08 02:09:00,25.26,25.57,23.55833333,80.22666667,0.0,0.403333333,0.096598333,0.0,0.0,51.33333333,0.0,34.54,23.01833333,58.15
2016-07-08 02:10:00,25.26,25.57,23.54833333,80.26666667,0.0,0.423333333,0.097393333,0.0,0.0,50.0,0.0,34.50333333,23.03833333,58.15
2016-07-08 02:11:00,25.26166667,25.57,23.54,80.30666667,0.0,0.443333333,0.098118333,0.0,0.0,50.0,0.0,34.51166667,23.02833333,58.15
2016-07-08 02:12:00,25.27,25.57,23.5375,80.35,0.0,0.465,0.098638333,0.0,0.0,50.0,0.0,34.4175,23.10166667,58.15
2016-07-08 02:13:00,25.27,25.57,23.53,80.39,0.0,0.483333333,0.098781667,0.0,0.0,50.0,0.0,34.38833333,23.13,58.15
2016-07-08 02:14:00,25.27,25.57,23.53,80.41666667,0.0,0.49,0.09816,0.0,0.0,50.33333333,0.0,34.32833333,23.17666667,58.15
2016-07-08 02:15:00,25.27,25.57,23.53,80.43666667,0.0,0.49,0.09866,0.0,0.0,51.0,0.0,34.36166667,23.11166667,58.15
2016-07-08 02:16:00,25.27,25.57,23.53,80.45666667,0.0,0.49,0.097775,0.0,0.0,50.0,0.0,34.29166667,23.195,58.15
2016-07-08 02:17:00,25.27,25.57,23.52666667,80.47666667,0.0,0.49,0.098166667,0.0,0.0,50.0,0.0,34.24,23.18833333,58.15
2016-07-08 02:18:00,25.27333333,25.57,23.52,80.49333333,0.0,0.486666667,0.097846667,0.0,0.0,50.0,0.0,34.18,23.29166667,58.15
2016-07-08 02:19:00,25.28,25.57,23.51666667,80.5,0.0,0.473333333,0.098253333,0.0,0.0,50.0,0.0,34.24666667,23.23833333,58.15
2016-07-08 02:20:00,25.28,25.57,23.51,80.5,0.0,0.453333333,0.099081667,0.0,0.0,50.0,0.0,34.23833333,23.26833333,58.15
2016-07-08 02:21:00,25.28,25.57,23.50666667,80.5,0.0,0.433333333,0.09894,0.0,0.0,51.0,0.0,34.19666667,23.32166667,58.15
2016-07-08 02:22:00,25.28,25.57,23.495,80.5,0.0,0.41,0.097750833,0.0,0.0,50.33333333,0.0,34.07083333,23.31416667,58.15
2016-07-08 02:23:00,25.28,25.57,23.49,80.505,0.0,0.39,0.097275,0.0,0.0,50.0,0.0,34.175,23.31666667,58.15
2016-07-08 02:24:00,25.28,25.57,23.485,80.52,0.0,0.38,0.097811667,0.0,0.0,50.0,0.0,34.18166667,23.31,58.15
2016-07-08 02:25:00,25.28,25.57,23.48,80.54,0.0,0.375,0.09722,0.0,0.0,50.0,0.0,34.10666667,23.38166667,58.15
2016-07-08 02:26:00,25.285,25.57,23.475,80.56,0.0,0.36,0.097443333,0.0,0.0,50.0,0.0,34.01833333,23.395,58.15
2016-07-08 02:27:00,25.29,25.57,23.465,80.58,0.0,0.345,0.09629,0.0,0.0,50.33333333,0.0,34.01,23.405,58.15
2016-07-08 02:28:00,25.29,25.57,23.46,80.585,0.0,0.34,0.096541667,0.0,0.0,52.0,0.0,34.19,23.40666667,58.15
2016-07-08 02:29:00,25.29,25.57,23.455,80.56,0.0,0.345,0.096726667,0.0,0.0,50.66666667,0.0,34.09333333,23.45,58.15
2016-07-08 02:30:00,25.29,25.57,23.445,80.52,0.0,0.35,0.096776667,0.0,0.0,50.0,0.0,33.99833333,23.46833333,58.15
2016-07-08 02:31:00,25.29,25.57,23.435,80.48,0.0,0.35,0.095731667,0.0,0.0,50.0,0.0,33.92166667,23.51833333,58.15
2016-07-08 02:32:00,25.29,25.57,23.42333333,80.43333333,0.0,0.356666667,0.0960875,0.0,0.0,50.0,0.0,34.15083333,23.4875,58.15
2016-07-08 02:33:00,25.29,25.57,23.40666667,80.41333333,0.0,0.366666667,0.097135,0.0,0.0,50.0,0.0,34.06833333,23.52833333,58.15
2016-07-08 02:34:00,25.29,25.57,23.37333333,80.42333333,0.0,0.37,0.096033333,0.0,0.0,51.33333333,0.0,33.96833333,23.56833333,58.15
2016-07-08 02:35:00,25.29666667,25.57,23.32,80.44333333,0.0,0.376666667,0.09611,0.0,0.0,50.0,0.0,33.88666667,23.55833333,58.15
2016-07-08 02:36:00,25.3,25.56333333,23.26666667,80.46333333,0.0,0.386666667,0.095841667,0.0,0.0,50.0,0.0,34.07333333,23.615,58.15
2016-07-08 02:37:00,25.3,25.56,23.21666667,80.48333333,0.0,0.403333333,0.095898333,0.0,0.0,50.0,0.0,34.1,23.65333333,58.15
2016-07-08 02:38:00,25.3,25.56,23.17333333,80.53,0.0,0.41,0.096416667,0.0,0.0,50.0,0.0,33.98333333,23.62333333,58.15
2016-07-08 02:39:00,25.3,25.56,23.14,80.61666667,0.0,0.41,0.097925,0.0,0.0,50.0,0.0,33.905,23.65,58.15
2016-07-08 02:40:00,25.3,25.56,23.11,80.71666667,0.0,0.41,0.09672,0.0,0.0,50.0,0.0,33.96666667,23.65,58.15
2016-07-08 02:41:00,25.3,25.56,23.08,80.81666667,0.0,0.403333333,0.096271667,0.0,0.0,50.0,0.0,34.15,23.675,58.15
2016-07-08 02:42:00,25.3,25.56,23.045,80.93333333,0.0,0.4,0.095743333,0.0,0.0,50.0,0.0,34.00583333,23.725,58.15
2016-07-08 02:43:00,25.3,25.56,23.02333333,81.04166667,0.0,0.391666667,0.096591667,0.0,0.0,50.0,0.0,33.945,23.72833333,58.15
2016-07-08 02:44:00,25.3,25.56,22.995,81.16,0.0,0.373333333,0.09729,0.0,0.0,50.0,0.0,33.97,23.765,58.15
2016-07-08 02:45:00,25.3,25.56,22.965,81.28,0.0,0.353333333,0.09695,0.0,0.0,50.0,0.0,34.16666667,23.82166667,58.15
2016-07-08 02:46:00,25.3,25.56,22.94333333,81.4,0.0,0.341666667,0.097366667,0.0,0.0,50.0,0.0,34.08,23.945,58.15
2016-07-08 02:47:00,25.3,25.56,22.92333333,81.52,0.0,0.323333333,0.09748,0.0,0.0,50.0,0.0,33.98666667,24.015,58.15
2016-07-08 02:48:00,25.30833333,25.56,22.90333333,81.615,0.0,0.311666667,0.096961667,0.0,0.0,50.0,0.0,33.90666667,23.955,58.15
2016-07-08 02:49:00,25.31,25.56,22.89166667,81.68,0.0,0.301666667,0.097373333,0.0,0.0,50.0,0.0,34.22833333,23.935,58.15
2016-07-08 02:50:00,25.31,25.56,22.88166667,81.74,0.0,0.3,0.096658333,0.0,0.0,50.0,0.0,34.19,24.08166667,58.15
2016-07-08 02:51:00,25.31,25.56,22.88,81.8,0.0,0.3,0.096865,0.0,0.0,50.0,0.0,34.03916667,23.9375,58.15
2016-07-08 02:52:00,25.31,25.56,22.87,81.87,0.0,0.29,0.097388333,0.0,0.0,50.0,0.0,33.91833333,23.96166667,58.15
2016-07-08 02:53:00,25.31,25.56,22.87,81.91,0.0,0.3,0.098235,0.0,0.0,50.0,0.0,34.15333333,24.11,58.15
2016-07-08 02:54:00,25.31,25.56,22.87,81.93,0.0,0.33,0.097293333,0.0,0.0,51.33333333,0.0,34.18333333,24.035,58.15
2016-07-08 02:55:00,25.31,25.56,22.87,81.95,0.0,0.35,0.097876667,0.0,0.0,50.0,0.0,34.07833333,24.04166667,58.15
2016-07-08 02:56:00,25.31,25.56,22.86,81.97,0.0,0.37,0.09747,0.0,0.0,49.83333333,0.0,33.96833333,24.03333333,58.15
2016-07-08 02:57:00,25.31,25.53,22.86,81.99,0.0,0.4,0.09709,0.0,0.0,50.0,0.0,34.035,24.04333333,58.15
2016-07-08 02:58:00,25.31,25.53,22.86,82.02,0.0,0.39,0.097496667,0.0,0.0,50.0,0.0,34.21666667,24.08833333,58.15
2016-07-08 02:59:00,25.31,25.53,22.85,82.06,0.0,0.36,0.096925,0.0,0.0,50.0,0.0,34.115,24.155,58.15
2016-07-08 03:00:00,25.31,25.53,22.85,82.1,0.0,0.32,0.097723333,0.0,0.0,50.0,0.0,34.02833333,24.15166667,55.65
